dataset,config,n_rules,fit_seconds,pooled_rmse,pooled_r2,pooled_rmse_deg,pooled_rmse_deg_theta1,pooled_rmse_deg_theta2,pooled_r2_theta1,pooled_r2_theta2,trained_rmse,trained_r2,trained_rmse_deg,trained_rmse_deg_theta1,trained_rmse_deg_theta2,trained_r2_theta1,trained_r2_theta2,holdout_rmse,holdout_r2,holdout_rmse_deg,holdout_rmse_deg_theta1,holdout_rmse_deg_theta2,holdout_r2_theta1,holdout_r2_theta2,pooled_rmse_deg_theta3,pooled_r2_theta3,trained_rmse_deg_theta3,trained_r2_theta3,holdout_rmse_deg_theta3,holdout_r2_theta3,error
triple_frictionless,nb40_1st_g4_uniform_raw_probability,120,4.85,0.1562911408529151,0.6562930205145673,85.75158874301809,26.467573052245836,37.63243127884276,0.694788011414943,0.6247886548181023,0.1367409661275745,0.7383271753009018,64.15998071528846,24.22576660475527,28.787915299059303,0.7164128137490121,0.7808635146104856,0.16846716754688382,0.5889886521515928,65.44668509687438,32.220250654310476,42.61955437160041,0.5840004855544766,0.48166950868054936,141.22065220293524,0.6493023953106565,104.56518321747751,0.7177051975432074,99.97617117817585,0.7012959622197523,
triple_frictionless,nb120_full-2nd_g4_uniform_raw_probability,360,20.98,0.09396078898282054,0.8693353267159182,47.82292864685249,17.21021742993942,24.419747438208177,0.8709535499760181,0.8420084925105803,0.045799111383612374,0.9595708204587606,14.280708991722072,12.636317184430958,11.66328884009795,0.9228434885762766,0.9640303409242006,0.17412532291685945,0.5640740532113766,68.81919047998696,34.27687410924352,41.85185149255259,0.5291989602687223,0.5001746258842634,77.25659754450834,0.8950439376611559,17.779401828117184,0.9918386318758045,106.21563615074092,0.662848573481144,
triple_frictionless,nb40_1st_g8_uniform_raw_probability,120,4.85,0.17096308055465081,0.603337416867498,98.17436473012891,26.947922116356747,39.08694279897473,0.6836091504370936,0.5952239448170806,0.17601021905635872,0.5944497956466887,86.44669366700236,26.975153651292047,35.753343143931474,0.6483914719084654,0.6619915374169425,0.1890707831015124,0.5260608373631342,84.9042571630478,28.72446486272483,42.87180039659664,0.6693725653121452,0.4755158205976022,163.28085640004966,0.5311791553483196,142.87453264102422,0.4729663776146581,137.70661749651438,0.43329412617965557,
triple_frictionless,nb120_full-2nd_g8_uniform_raw_probability,360,21.23,0.10551148994671054,0.8251725291007338,48.0280421406922,21.52516649711855,29.072877532503718,0.7981325084368334,0.7760621806604359,0.07310389934366385,0.9113374419101662,29.352421317542994,14.511004431237179,20.771259085617498,0.8982518561403748,0.8859172700263781,0.2063783871423704,0.39592928913258035,82.96515346039723,34.17345475895613,54.615611487859915,0.5320356532787855,0.1488177677921667,74.91003600890659,0.9013228982049319,44.07583757573334,0.9498431995637456,128.44827767536052,0.5069344463267889,
triple_frictionless,nb120_1st_g0_uniform_raw_probability_harmonic8,360,258.9,0.18244655414115538,0.5644476837601277,109.11447384800995,26.32764430768115,39.64414987258873,0.6980066696710793,0.5836010500161718,0.154293349890415,0.6659009270823559,72.29877048871094,26.1252648451302,34.57616200530654,0.6701982547604671,0.6838830170444163,0.17214179972661123,0.5878285023528769,72.01466729458433,30.5525436821236,40.80648278048149,0.6259499287369323,0.5248319018128775,182.90189101119802,0.4117353315931318,117.48742996717772,0.6436215094421844,113.84072186299252,0.6127036765088207,
triple_friction,nb40_1st_g0_uniform_raw_probability,120,8.84,0.06861382971606088,0.8948567757856569,13.652929558431032,11.633787179189627,16.81716667800151,0.9032318626019644,0.8426402909306479,0.08132868906571865,0.8565101646303718,15.944947342556569,13.32446746204281,19.272674953093357,0.8773532693185626,0.7896776994948962,0.06933094323622065,0.8914768988720612,13.848938901956892,12.101238269326698,17.46688724331496,0.8939483558520169,0.8357306686461494,11.876251823537515,0.9386981738243584,14.620075385444368,0.9024995250776567,11.128666070500518,0.944751672118017,
triple_friction,nb40_full-2nd_g0_uniform_raw_probability,120,9.42,0.05516237952523241,0.9318691118352552,10.993838555197685,9.132413281657154,13.867702215357143,0.9403704864982614,0.8929967665334304,0.06391606016148531,0.9090778385462374,12.57420900703746,11.20013121195845,15.650038933888187,0.9133432342920967,0.8613141430229455,0.05708455861933726,0.9265847029592241,11.417121611593588,9.67990953966139,14.622031790437376,0.9321421056604741,0.8848826181939309,9.320907759035281,0.9622400824740742,10.196349281026231,0.9525761383236698,9.140434087348552,0.9627293850232674,
triple_friction,nb80_1st_g0_uniform_raw_probability,240,17.3,0.04746358523816241,0.9494207692070137,9.40782249266789,8.754807558399587,11.042015384959365,0.9451996464369179,0.9321601962895383,0.06111081474132434,0.9184151262779805,11.946151942311026,10.94661518164153,13.923906585112755,0.9172218041053573,0.8902199228197383,0.04471015925425743,0.9548906364326785,8.91596597364133,8.02990443091715,10.91977138533808,0.9533041231874824,0.9357974100047676,8.182213210027827,0.9709024648945849,10.697106158230525,0.9478036519088462,7.400174014959292,0.9755703761057852,
triple_friction,nb80_full-2nd_g0_uniform_raw_probability,240,18.87,0.02994839053022504,0.9794555710436401,5.972090855865914,5.261394017163962,7.7788687288834835,0.9802079032460543,0.9663317322574615,0.038333588951846694,0.9662336038022558,7.586764964414063,7.05464508238154,9.929398773901783,0.9656199429136727,0.9441726214700141,0.031167159234880608,0.9780638036250324,6.243185361638918,5.155571133279659,8.22991193009684,0.9807508592394178,0.9635316737380811,4.336420397874485,0.9918270776274046,4.931128737545787,0.9889082470230804,4.7561251341707305,0.9899088778975985,
triple_friction,nb120_1st_g0_uniform_raw_probability,360,28.04,0.03855518207645746,0.9654426102874067,7.647988392737541,7.660704197033705,9.484137259478352,0.958040767217586,0.9499523663265024,0.049080367827659524,0.9461986150732976,9.562651253695932,10.09325970931621,10.59658998279067,0.9296248795556054,0.9364180869823184,0.03962047104553066,0.9635554853370861,7.90117908709279,7.554649094075673,10.362195199764631,0.9586680043685699,0.9421865356594787,5.180726880976204,0.9883346973181315,7.7570152878766265,0.9725528786819694,4.778920443603739,0.9898119159832097,
triple_friction,nb120_full-2nd_g0_uniform_raw_probability,360,30.6,0.018044442658090312,0.9923517451942071,3.587953315227032,3.5511393782438816,4.6420312400836305,0.9909837574046879,0.988010419042161,0.024152451008409504,0.9863607086150666,4.785331627164935,4.715089940145931,6.296239818465732,0.9846419450434258,0.977552713323903,0.018054180238130497,0.9924468369860717,3.601171146543761,3.417910551491448,4.717922546898283,0.9915398284932105,0.9880153026905248,2.1121510502611285,0.9980610591357727,2.6121805738762203,0.9968874674778712,2.2280922744738816,0.9977853797744797,
triple_friction,nb200_1st_g0_uniform_raw_probability,600,53.7,0.020780353485119852,0.9897565501182846,4.110758339666903,4.471490181100318,5.0386738042868675,0.985704652564215,0.9858739618667931,0.029561527349714935,0.9794450366355495,5.825186038556367,6.34379818719377,7.249655059778905,0.9721993486225442,0.970239788295001,0.021148108745671287,0.9895871331765423,4.242851961909668,3.6664480223774003,6.075925522624302,0.9902647110373798,0.9801230228038323,2.304895710382528,0.9976910359238456,2.9995171654376547,0.9958959729891033,1.9093627876256372,0.9983736656884146,
triple_friction,nb200_full-2nd_g0_uniform_raw_probability,600,60.06,0.011051859846465823,0.9971683813145008,2.2114090577096386,1.8888370980727303,3.0303549336277875,0.9974491838374503,0.9948905414042191,0.013761435859458567,0.9955870927476543,2.7576973830982072,2.142617484464346,3.992141136302818,0.9968286400023211,0.9909757087493113,0.010811061964684142,0.9972966722086986,2.164843890353192,1.9103159561691663,2.98584665705269,0.9973571763288724,0.9951997875815882,1.3857248842185732,0.9991654187018335,1.5121785719109464,0.9989569294913304,1.2227264195114895,0.9993330527156349,
triple_friction,nb300_1st_g0_uniform_raw_probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: index 298 is out of bounds for axis 0 with size 298
triple_friction,nb300_full-2nd_g0_uniform_raw_probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: index 298 is out of bounds for axis 0 with size 298
triple_friction,nb300_2nd_g0_uniform_raw_probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: index 298 is out of bounds for axis 0 with size 298
triple_friction,nb300_full-2nd_g0_uniform_raw_probability_l20.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: index 298 is out of bounds for axis 0 with size 298
triple_friction,nb300_full-2nd_g0_uniform_raw_probability_l21e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: index 298 is out of bounds for axis 0 with size 298
triple_friction,nb300_full-2nd_g0_quantile_raw_probability,900,105.93,0.0055682281651613895,0.9993247675429027,1.101853522836178,0.9727569138218035,1.2069876892522835,0.9993234517039961,0.9991894243227347,0.007180783021468238,0.9988648665845717,1.4135577255579328,1.1742529810116666,1.7765917660099855,0.9990474679497925,0.9982127857450405,0.004769542313384004,0.9995030702089864,0.9504681561967703,0.8044320010306871,1.0501694934154941,0.9995313631238593,0.9994061944499351,1.1131793485170351,0.9994614266019775,1.208009918826948,0.9993343460588822,0.9798991471827457,0.999571653053165,
triple_friction,nb40_1st_g4_uniform_raw_probability,120,4.64,0.0671702861617061,0.899123508738534,13.36296138440322,11.472712544717886,16.436240340865066,0.9058929030025615,0.8496882769775058,0.07967341914778325,0.8637697266101542,15.547832588419517,13.507760861230835,17.848906716926663,0.8739557665379707,0.8196049694996805,0.06776251026193181,0.8956251279596191,13.535009419551619,12.025430328855776,17.33268850593733,0.8952729103703351,0.8382451466168882,11.572946090203093,0.9417893462355346,14.972047960075836,0.8977484437928113,10.225281146454435,0.953357326891634,
triple_friction,nb120_full-2nd_g4_uniform_raw_probability,360,21.05,0.019793728074345013,0.9909536021655881,3.9304539826218114,3.8110124068202573,4.900625191181157,0.9896158518065825,0.986637403236557,0.024234394780879694,0.9863657957309492,4.7605450911504965,5.159861802652722,5.7518217884293605,0.9816078544678837,0.9812667912297631,0.019847231460171016,0.9909474085589419,3.9636442722085734,3.620288534068812,5.1906860155376435,0.9905082967637361,0.985493088072408,2.793825817610257,0.9966075514536246,2.8776276663783222,0.9962227414952008,2.6611496327766466,0.9968408408406816,
triple_friction,nb40_1st_g8_uniform_raw_probability,120,4.99,0.05484056116156112,0.9353944933102247,10.817736670003567,9.757635567533795,10.927083035311021,0.9319263025962096,0.9335650865661107,0.06858100393681593,0.9045631377753575,13.265622518948387,10.251567070253069,13.756625416432856,0.9273999751279709,0.8928418632264252,0.052518701462200036,0.9387604447130773,10.442827191685593,9.562834151858588,11.561950587120021,0.933773618071504,0.9280240055540901,11.681510367038896,0.9406920907683541,15.28367927567665,0.8934475749716766,10.101060383507551,0.9544837105136376,
triple_friction,nb120_full-2nd_g8_uniform_raw_probability,360,21.73,0.033568427991859995,0.9755034495905157,6.592461872336467,6.590768596989567,6.175847296294162,0.9689428013718476,0.9787782602137922,0.04217009373034593,0.9627591582630576,8.128805169785597,7.8689228232664705,7.8412206438565635,0.9572253143667073,0.9651848172567246,0.03401806000814739,0.9744255037208288,6.709052610598552,6.926027325822872,5.835867164613444,0.9652602904604445,0.9816626636120893,6.985867167962957,0.9787892871859075,8.650302473372413,0.965867343165741,7.280587937404454,0.976353557089953,
triple_friction,nb120_1st_g0_uniform_raw_probability_harmonic8,360,258.3,0.0580699703900968,0.9253304691918788,11.473145636110297,10.885892625485596,12.541303724013778,0.9152736993170053,0.9124868617273332,0.0715219004813851,0.8932298164177626,13.87349187670379,11.800674308696202,14.839301826973603,0.9038011449238914,0.8753109642248913,0.05220306788055875,0.9378747355503041,10.361790793263076,10.291676352061659,11.971172294056098,0.9232938788329698,0.9228388274181044,10.913856101792199,0.9482308465312976,14.763486637883132,0.9005773401045047,8.536542455847853,0.967491500399838,
