seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
5,length+template,FIS · stats,False,0.7560484360212575,1.0,203,203,1327.6369999948656,127,4R/63MF/8ant,184528.6800830537
5,length+template,Mahalanobis · stats,False,0.721468611225703,0.7931034482758621,203,203,1.0956000041915104,209,19f full cov,697954.2652800361
5,length+template,OneClassSVM · stats,False,0.6652672959790338,0.9113300492610837,203,203,1.068700003088452,881,44SV,249095.0367988822
5,length+template,IsolationForest · stats,False,0.7288699070591376,0.7389162561576355,203,203,93.38839999691118,11444,100 trees,77886.69965646822
5,length+template,mean entropy,False,0.7750491397510253,0.625615763546798,203,203,0.0,0,threshold,1858974.3241865486
5,length+template,perplexity,False,0.763862263097867,0.6798029556650246,203,203,0.0,0,threshold,2621045.8228268162
5,length+template,n_tokens (control),False,,1.0,203,203,0.0,0,threshold,2701263.969287425
5,length+template+entropy,FIS · stats,False,0.6705656144848582,1.0,158,158,1327.6369999948656,127,4R/63MF/8ant,190453.23013906516
5,length+template+entropy,Mahalanobis · stats,False,0.6815013619612241,0.7848101265822784,158,158,1.0956000041915104,209,19f full cov,521624.2985318924
5,length+template+entropy,OneClassSVM · stats,False,0.6197724723601987,0.9113924050632911,158,158,1.068700003088452,881,44SV,244279.53028424436
5,length+template+entropy,IsolationForest · stats,False,0.6415638519468034,0.7848101265822784,158,158,93.38839999691118,11444,100 trees,78812.81954583492
5,length+template+entropy,mean entropy,False,0.5700608876782567,0.7911392405063291,158,158,0.0,0,threshold,1672842.6651169276
5,length+template+entropy,perplexity,False,0.5590450248357635,0.7721518987341772,158,158,0.0,0,threshold,1926829.2998714994
5,length+template+entropy,n_tokens (control),False,,1.0,158,158,0.0,0,threshold,2326951.3843421177
6,length+template,FIS · stats,False,0.7736986569944123,0.7722772277227723,202,202,3148.283699993044,267,4R/133MF/19ant,122002.77842241093
6,length+template,Mahalanobis · stats,False,0.7715665130869523,0.8168316831683168,202,202,1.050899998517707,209,19f full cov,844128.7232568342
6,length+template,OneClassSVM · stats,False,0.7195618076659152,0.9752475247524752,202,202,1.061099988874048,881,44SV,340525.96172372834
6,length+template,IsolationForest · stats,False,0.762474267228703,0.7277227722772277,202,202,88.16420000221115,10924,100 trees,98474.13844109602
6,length+template,mean entropy,False,0.7393515341633174,0.7277227722772277,202,202,0.0,0,threshold,2111866.1626473563
6,length+template,perplexity,False,0.7282619351044015,0.7079207920792079,202,202,0.0,0,threshold,2817294.27142082
6,length+template,n_tokens (control),False,,1.0,202,202,0.0,0,threshold,2908567.411707011
6,length+template+entropy,FIS · stats,False,0.7093298433073971,0.8023952095808383,167,167,3148.283699993044,267,4R/133MF/19ant,117605.63376077944
