features,K,top_n,silhouette,detector,family,mfs,auroc,auprc,fpr@95tpr
stats+rawdim,8,8,0.13138740937340831,FIS T=dombi2/S=einstein,FalsePremise,80,0.5825268647031826,0.7826742382205913,1.0
stats+rawdim,8,16,0.10560689830185341,Mahalanobis,TriviaQA,140,0.5774415847949692,0.8783932658962215,0.9461756373937678
stats+rawdim,8,16,0.10560689830185341,Mahalanobis,FalsePremise,140,0.7174458353775302,0.8464411455848341,0.6628895184135978
stats+rawdim,8,16,0.10560689830185341,FIS T=product/S=product,TriviaQA,140,0.5583965489034501,0.8736222295891658,0.9546742209631728
stats+rawdim,8,16,0.10560689830185341,FIS T=product/S=product,FalsePremise,140,0.7665263424438571,0.8683935422149445,0.5920679886685553
stats+rawdim,8,16,0.10560689830185341,FIS T=hamacher/S=hamacher,TriviaQA,140,0.5527824896458493,0.8694614854628637,0.9660056657223796
stats+rawdim,8,16,0.10560689830185341,FIS T=hamacher/S=hamacher,FalsePremise,140,0.7558002437210185,0.8604162876387665,0.5297450424929179
stats+rawdim,8,16,0.10560689830185341,FIS T=dombi2/S=einstein,TriviaQA,140,0.5528384580280187,0.8686243628266909,0.9716713881019831
stats+rawdim,8,16,0.10560689830185341,FIS T=dombi2/S=einstein,FalsePremise,140,0.7637765679649295,0.8618705161534863,0.5042492917847026
stats+rawdim,8,32,0.09786058686548983,Mahalanobis,TriviaQA,276,0.5946669307226236,0.885153988897369,0.9235127478753541
stats+rawdim,8,32,0.09786058686548983,Mahalanobis,FalsePremise,276,0.6995584534793549,0.8361275644565425,0.603399433427762
stats+rawdim,8,32,0.09786058686548983,FIS T=product/S=product,TriviaQA,276,0.5758830806145616,0.8819871896571017,0.9575070821529745
stats+rawdim,8,32,0.09786058686548983,FIS T=product/S=product,FalsePremise,276,0.7462492284805419,0.8620250183526843,0.8611898016997167
stats+rawdim,8,32,0.09786058686548983,FIS T=hamacher/S=hamacher,TriviaQA,276,0.5801266320523749,0.8835246114377342,0.9376770538243626
stats+rawdim,8,32,0.09786058686548983,FIS T=hamacher/S=hamacher,FalsePremise,276,0.736156171364363,0.8540062727921618,0.7535410764872521
stats+rawdim,8,32,0.09786058686548983,FIS T=dombi2/S=einstein,TriviaQA,276,0.5843716185769106,0.8847266222775595,0.9376770538243626
stats+rawdim,8,32,0.09786058686548983,FIS T=dombi2/S=einstein,FalsePremise,276,0.7330147023913147,0.850743238042399,0.773371104815864
stats+layerstat,1,8,,Mahalanobis,TriviaQA,18,0.4919950862630629,0.841899735064704,0.9348441926345609
stats+layerstat,1,8,,Mahalanobis,FalsePremise,18,0.49659344485416307,0.7195479615203948,0.9263456090651558
stats+layerstat,1,8,,FIS T=product/S=product,TriviaQA,18,0.45835521840584825,0.8315294713027899,0.9603399433427762
stats+layerstat,1,8,,FIS T=product/S=product,FalsePremise,18,0.3999873391678668,0.621391703138614,1.0
stats+layerstat,1,8,,FIS T=hamacher/S=hamacher,TriviaQA,18,0.45881372861362013,0.8305724396367269,0.9603399433427762
stats+layerstat,1,8,,FIS T=hamacher/S=hamacher,FalsePremise,18,0.4170537452324054,0.6431656108709394,1.0
stats+layerstat,1,8,,FIS T=dombi2/S=einstein,TriviaQA,18,0.46695712821925833,0.8336364350931117,1.0
stats+layerstat,1,8,,FIS T=dombi2/S=einstein,FalsePremise,18,0.47585737572601955,0.6745613368701391,1.0
stats+layerstat,1,16,,Mahalanobis,TriviaQA,32,0.5335781591281561,0.8590762796400475,0.9490084985835694
stats+layerstat,1,16,,Mahalanobis,FalsePremise,32,0.4954500134521342,0.7248286338862073,0.9490084985835694
stats+layerstat,1,16,,FIS T=product/S=product,TriviaQA,32,0.49324791697162257,0.8453128359634432,0.9716713881019831
stats+layerstat,1,16,,FIS T=product/S=product,FalsePremise,32,0.4181457420038932,0.6831704321618521,0.9971671388101983
stats+layerstat,1,16,,FIS T=hamacher/S=hamacher,TriviaQA,32,0.4953072664181096,0.8461086204759789,0.9688385269121813
stats+layerstat,1,16,,FIS T=hamacher/S=hamacher,FalsePremise,32,0.4223099688227009,0.6834147385732097,0.9971671388101983
stats+layerstat,1,16,,FIS T=dombi2/S=einstein,TriviaQA,32,0.5063165342081622,0.8483753710756811,1.0
stats+layerstat,1,16,,FIS T=dombi2/S=einstein,FalsePremise,32,0.46804129013879436,0.705763628819603,1.0
stats+layerstat,1,32,,Mahalanobis,TriviaQA,53,0.5323798617150435,0.8588251395396684,0.9376770538243626
stats+layerstat,1,32,,Mahalanobis,FalsePremise,53,0.5047201164796556,0.7382957463699431,0.9801699716713881
stats+layerstat,1,32,,FIS T=product/S=product,TriviaQA,53,0.5183253399002903,0.8587953299884714,0.9575070821529745
stats+layerstat,1,32,,FIS T=product/S=product,FalsePremise,53,0.5341961162897431,0.7541167375995623,0.9886685552407932
stats+layerstat,1,32,,FIS T=hamacher/S=hamacher,TriviaQA,53,0.5184193380806001,0.8554259220719661,0.9518413597733711
stats+layerstat,1,32,,FIS T=hamacher/S=hamacher,FalsePremise,53,0.5356877205754348,0.7315447617810741,0.9943342776203966
stats+layerstat,1,32,,FIS T=dombi2/S=einstein,TriviaQA,53,0.5202763402992443,0.8550132069978151,0.9490084985835694
stats+layerstat,1,32,,FIS T=dombi2/S=einstein,FalsePremise,53,0.5511458053080539,0.7343710023885046,0.9773371104815864
stats+layerstat,2,8,0.5803400874137878,Mahalanobis,TriviaQA,23,0.5168680093338041,0.8520554501620022,0.9518413597733711
stats+layerstat,2,8,0.5803400874137878,Mahalanobis,FalsePremise,23,0.4535110070109358,0.6960035939018214,0.9461756373937678
stats+layerstat,2,8,0.5803400874137878,FIS T=product/S=product,TriviaQA,23,0.5088006693244473,0.8529381411860149,0.9688385269121813
stats+layerstat,2,8,0.5803400874137878,FIS T=product/S=product,FalsePremise,23,0.3727230284710463,0.6191653134304046,1.0
stats+layerstat,2,8,0.5803400874137878,FIS T=hamacher/S=hamacher,TriviaQA,23,0.5130822505604015,0.8558584685154067,0.9688385269121813
stats+layerstat,2,8,0.5803400874137878,FIS T=hamacher/S=hamacher,FalsePremise,23,0.3937973792077484,0.6589143109148705,1.0
stats+layerstat,2,8,0.5803400874137878,FIS T=dombi2/S=einstein,TriviaQA,23,0.5171019284695374,0.8570291549590555,1.0
stats+layerstat,2,8,0.5803400874137878,FIS T=dombi2/S=einstein,FalsePremise,23,0.44840710905724274,0.7018034163446577,1.0
stats+layerstat,2,16,0.47601595520973206,Mahalanobis,TriviaQA,43,0.5464465817669362,0.8643564837685955,0.9546742209631728
stats+layerstat,2,16,0.47601595520973206,Mahalanobis,FalsePremise,43,0.476241157200057,0.7083376212989653,0.9631728045325779
stats+layerstat,2,16,0.47601595520973206,FIS T=product/S=product,TriviaQA,43,0.5426830668377289,0.8654028350388625,0.9518413597733711
stats+layerstat,2,16,0.47601595520973206,FIS T=product/S=product,FalsePremise,43,0.49265276085270704,0.7372052141644448,0.9631728045325779
stats+layerstat,2,16,0.47601595520973206,FIS T=hamacher/S=hamacher,TriviaQA,43,0.5482346998229103,0.8672184456474408,0.9575070821529745
stats+layerstat,2,16,0.47601595520973206,FIS T=hamacher/S=hamacher,FalsePremise,43,0.5283009163277257,0.7642490279882028,0.9716713881019831
stats+layerstat,2,16,0.47601595520973206,FIS T=dombi2/S=einstein,TriviaQA,43,0.5544436025269006,0.8687004519804671,1.0
stats+layerstat,2,16,0.47601595520973206,FIS T=dombi2/S=einstein,FalsePremise,43,0.5664357383639039,0.7824649805224289,1.0
stats+layerstat,2,32,0.16168866431344034,Mahalanobis,TriviaQA,103,0.5686129312794372,0.879724691205396,0.9376770538243626
stats+layerstat,2,32,0.16168866431344034,Mahalanobis,FalsePremise,103,0.5537729279756912,0.7397902589037962,0.9376770538243626
stats+layerstat,2,32,0.16168866431344034,FIS T=product/S=product,TriviaQA,103,0.5351122668342848,0.8678000149128197,0.9461756373937678
stats+layerstat,2,32,0.16168866431344034,FIS T=product/S=product,FalsePremise,103,0.5230921708579297,0.728402926457917,0.9036827195467422
stats+layerstat,2,32,0.16168866431344034,FIS T=hamacher/S=hamacher,TriviaQA,103,0.5347405793732115,0.8728528287857753,0.9405099150141643
stats+layerstat,2,32,0.16168866431344034,FIS T=hamacher/S=hamacher,FalsePremise,103,0.4995291753050469,0.7053651378338757,0.9263456090651558
stats+layerstat,2,32,0.16168866431344034,FIS T=dombi2/S=einstein,TriviaQA,103,0.5332588523324465,0.8723793884911588,0.9376770538243626
stats+layerstat,2,32,0.16168866431344034,FIS T=dombi2/S=einstein,FalsePremise,103,0.4950365581527846,0.7026327897185118,0.9036827195467422
stats+layerstat,4,8,0.27090200781822205,Mahalanobis,TriviaQA,43,0.5053743997749784,0.8513090338943222,0.943342776203966
stats+layerstat,4,8,0.27090200781822205,Mahalanobis,FalsePremise,43,0.45096697105417255,0.7085752560099299,0.9745042492917847
stats+layerstat,4,8,0.27090200781822205,FIS T=product/S=product,TriviaQA,43,0.5301339509946585,0.8640081951754017,0.9518413597733711
stats+layerstat,4,8,0.27090200781822205,FIS T=product/S=product,FalsePremise,43,0.44058508870495505,0.6472336779946624,0.9518413597733711
stats+layerstat,4,8,0.27090200781822205,FIS T=hamacher/S=hamacher,TriviaQA,43,0.5298828108182577,0.8626790760748665,0.9801699716713881
stats+layerstat,4,8,0.27090200781822205,FIS T=hamacher/S=hamacher,FalsePremise,43,0.4452893791444442,0.6628669572191619,0.9801699716713881
stats+layerstat,4,8,0.27090200781822205,FIS T=dombi2/S=einstein,TriviaQA,43,0.5259061855107905,0.8607485502548727,1.0
stats+layerstat,4,8,0.27090200781822205,FIS T=dombi2/S=einstein,FalsePremise,43,0.47543007264152437,0.6783664552450428,1.0
stats+layerstat,4,16,0.25108927488327026,Mahalanobis,TriviaQA,94,0.5409258031462841,0.8617898151726088,0.9518413597733711
stats+layerstat,4,16,0.25108927488327026,Mahalanobis,FalsePremise,94,0.4823183566239891,0.7132683907256959,0.9716713881019831
stats+layerstat,4,16,0.25108927488327026,FIS T=product/S=product,TriviaQA,94,0.5522500724718795,0.8689305680870592,0.9178470254957507
stats+layerstat,4,16,0.25108927488327026,FIS T=product/S=product,FalsePremise,94,0.6700072799784765,0.7744972510948165,0.8526912181303116
stats+layerstat,4,16,0.25108927488327026,FIS T=hamacher/S=hamacher,TriviaQA,94,0.5516516413086843,0.8680494157985433,0.9065155807365439
stats+layerstat,4,16,0.25108927488327026,FIS T=hamacher/S=hamacher,FalsePremise,94,0.6326934337759349,0.7535441891216108,0.8555240793201133
stats+layerstat,4,16,0.25108927488327026,FIS T=dombi2/S=einstein,TriviaQA,94,0.5537712643975076,0.8684047739258541,0.9263456090651558
stats+layerstat,4,16,0.25108927488327026,FIS T=dombi2/S=einstein,FalsePremise,94,0.6475699115324355,0.7591706193826262,0.773371104815864
stats+layerstat,4,32,0.15417784611260146,Mahalanobis,TriviaQA,154,0.5410506556911234,0.861835357002448,0.943342776203966
stats+layerstat,4,32,0.15417784611260146,Mahalanobis,FalsePremise,154,0.46950322059917393,0.6950749593899495,0.9886685552407932
stats+layerstat,4,32,0.15417784611260146,FIS T=product/S=product,TriviaQA,154,0.5357645137495659,0.8651089389442157,0.9348441926345609
stats+layerstat,4,32,0.15417784611260146,FIS T=product/S=product,FalsePremise,154,0.572744393625271,0.7246828665524642,0.9348441926345609
stats+layerstat,4,32,0.15417784611260146,FIS T=hamacher/S=hamacher,TriviaQA,154,0.539424702434768,0.8689847346380337,0.943342776203966
stats+layerstat,4,32,0.15417784611260146,FIS T=hamacher/S=hamacher,FalsePremise,154,0.5335789007232501,0.7098308556491342,0.9716713881019831
stats+layerstat,4,32,0.15417784611260146,FIS T=dombi2/S=einstein,TriviaQA,154,0.5389654746836352,0.8685797289734991,0.9490084985835694
stats+layerstat,4,32,0.15417784611260146,FIS T=dombi2/S=einstein,FalsePremise,154,0.5343642679665122,0.709593836074369,0.9660056657223796
stats+layerstat,8,8,0.21878682076931,Mahalanobis,TriviaQA,93,0.49996842809210956,0.8513298951223863,0.9490084985835694
stats+layerstat,8,8,0.21878682076931,Mahalanobis,FalsePremise,93,0.40251159257442193,0.6869548314869112,0.9830028328611898
stats+layerstat,8,8,0.21878682076931,FIS T=product/S=product,TriviaQA,93,0.5572951198440922,0.8669465981606521,0.9518413597733711
stats+layerstat,8,8,0.21878682076931,FIS T=product/S=product,FalsePremise,93,0.5600875180021206,0.6708215648082403,0.8555240793201133
stats+layerstat,8,8,0.21878682076931,FIS T=hamacher/S=hamacher,TriviaQA,93,0.5515576431283743,0.8609936803820621,0.9546742209631728
stats+layerstat,8,8,0.21878682076931,FIS T=hamacher/S=hamacher,FalsePremise,93,0.5319824489214554,0.659868010164709,0.8781869688385269
stats+layerstat,8,8,0.21878682076931,FIS T=dombi2/S=einstein,TriviaQA,93,0.5471497742608586,0.8584190056204883,1.0
stats+layerstat,8,8,0.21878682076931,FIS T=dombi2/S=einstein,FalsePremise,93,0.5217964138192983,0.6567513611154916,1.0
stats+layerstat,8,16,0.19054877758026123,Mahalanobis,TriviaQA,157,0.5288481132914862,0.8570639946297756,0.9405099150141643
stats+layerstat,8,16,0.19054877758026123,Mahalanobis,FalsePremise,157,0.507996106794119,0.7142275624185541,0.9150141643059491
stats+layerstat,8,16,0.19054877758026123,FIS T=product/S=product,TriviaQA,157,0.5422231215432348,0.8651199889190978,0.9376770538243626
stats+layerstat,8,16,0.19054877758026123,FIS T=product/S=product,FalsePremise,157,0.5610133413518603,0.6975546163194513,0.8470254957507082
stats+layerstat,8,16,0.19054877758026123,FIS T=hamacher/S=hamacher,TriviaQA,157,0.547215788250084,0.8664751642538746,0.9376770538243626
stats+layerstat,8,16,0.19054877758026123,FIS T=hamacher/S=hamacher,FalsePremise,157,0.5723012645006094,0.7031185011051115,0.8498583569405099
stats+layerstat,8,16,0.19054877758026123,FIS T=dombi2/S=einstein,TriviaQA,157,0.5448041250132746,0.8660764564010344,0.943342776203966
stats+layerstat,8,16,0.19054877758026123,FIS T=dombi2/S=einstein,FalsePremise,157,0.5619035561112253,0.696014857586995,0.8243626062322946
stats+layerstat,8,32,0.12964508259188975,Mahalanobis,TriviaQA,296,0.5296144496011894,0.8578900621649359,0.9490084985835694
stats+layerstat,8,32,0.12964508259188975,Mahalanobis,FalsePremise,296,0.4534872679506861,0.7096555057330325,1.0
stats+layerstat,8,32,0.12964508259188975,FIS T=product/S=product,TriviaQA,296,0.5495535445206954,0.869044654856864,0.9405099150141643
stats+layerstat,8,32,0.12964508259188975,FIS T=product/S=product,FalsePremise,296,0.5357688290312881,0.706497998578215,0.9660056657223796
stats+layerstat,8,32,0.12964508259188975,FIS T=hamacher/S=hamacher,TriviaQA,296,0.5526404160603425,0.8679701696444152,0.943342776203966
stats+layerstat,8,32,0.12964508259188975,FIS T=hamacher/S=hamacher,FalsePremise,296,0.5229240191811606,0.7106093461914432,0.9603399433427762
stats+layerstat,8,32,0.12964508259188975,FIS T=dombi2/S=einstein,TriviaQA,296,0.5541558676390814,0.8680130064593586,0.943342776203966
stats+layerstat,8,32,0.12964508259188975,FIS T=dombi2/S=einstein,FalsePremise,296,0.5059545476126417,0.7079495252880853,0.9745042492917847
stats+centroid,1,8,,Mahalanobis,TriviaQA,22,0.47763704360654513,0.8409313537374613,0.9490084985835694
stats+centroid,1,8,,Mahalanobis,FalsePremise,22,0.5160476047288208,0.7231965633758839,0.9178470254957507
stats+centroid,1,8,,FIS T=product/S=product,TriviaQA,22,0.4952211612147722,0.8487447067339314,0.9575070821529745
stats+centroid,1,8,,FIS T=product/S=product,FalsePremise,22,0.8138185069713707,0.8966031680040534,0.7365439093484419
stats+centroid,1,8,,FIS T=hamacher/S=hamacher,TriviaQA,22,0.49563733636423646,0.848917710630497,0.9490084985835694
stats+centroid,1,8,,FIS T=hamacher/S=hamacher,FalsePremise,22,0.820659312833336,0.906309679866883,0.7252124645892352
stats+centroid,1,8,,FIS T=dombi2/S=einstein,TriviaQA,22,0.47858994119014614,0.8464543842516902,1.0
stats+centroid,1,8,,FIS T=dombi2/S=einstein,FalsePremise,22,0.778455220219349,0.8864788310871631,1.0
stats+centroid,1,16,,Mahalanobis,TriviaQA,49,0.49907006380395563,0.850738116193448,0.9461756373937678
stats+centroid,1,16,,Mahalanobis,FalsePremise,49,0.5543664044819345,0.7632832424194439,0.943342776203966
stats+centroid,1,16,,FIS T=product/S=product,TriviaQA,49,0.4957377924347968,0.8499313052518295,0.9745042492917847
stats+centroid,1,16,,FIS T=product/S=product,FalsePremise,49,0.7571830439805656,0.8903749923548289,0.8668555240793201
stats+centroid,1,16,,FIS T=hamacher/S=hamacher,TriviaQA,49,0.5032303802118763,0.8533195808167124,0.9716713881019831
stats+centroid,1,16,,FIS T=hamacher/S=hamacher,FalsePremise,49,0.7506132590564514,0.8865413063870001,0.8838526912181303
stats+centroid,1,16,,FIS T=dombi2/S=einstein,TriviaQA,49,0.49807554870540827,0.8525118437413958,0.9688385269121813
stats+centroid,1,16,,FIS T=dombi2/S=einstein,FalsePremise,49,0.7423718486397519,0.8820493948642194,0.9291784702549575
stats+centroid,1,32,,Mahalanobis,TriviaQA,93,0.5471512093475809,0.8653358688169911,0.9178470254957507
stats+centroid,1,32,,Mahalanobis,FalsePremise,93,0.6451406143668792,0.8277239915812177,0.8696883852691218
stats+centroid,1,32,,FIS T=product/S=product,TriviaQA,93,0.5259298644417082,0.8567472900707334,0.9405099150141643
stats+centroid,1,32,,FIS T=product/S=product,FalsePremise,93,0.7498773481887097,0.8751975965406329,0.9461756373937678
stats+centroid,1,32,,FIS T=hamacher/S=hamacher,TriviaQA,93,0.5437514889024744,0.8670579977967117,0.9348441926345609
stats+centroid,1,32,,FIS T=hamacher/S=hamacher,FalsePremise,93,0.7618695301248675,0.8890222843065616,0.9518413597733711
stats+centroid,1,32,,FIS T=dombi2/S=einstein,TriviaQA,93,0.5516702974360741,0.871387969817538,0.9376770538243626
stats+centroid,1,32,,FIS T=dombi2/S=einstein,FalsePremise,93,0.7645006093025464,0.888044745690195,0.9603399433427762
stats+centroid,2,8,0.4986812174320221,Mahalanobis,TriviaQA,29,0.5032131591712087,0.8496312433305873,0.9603399433427762
stats+centroid,2,8,0.4986812174320221,Mahalanobis,FalsePremise,29,0.6210138161330654,0.765192455630997,0.7790368271954674
stats+centroid,2,8,0.4986812174320221,FIS T=product/S=product,TriviaQA,29,0.5156481856198569,0.8552390093567404,0.9546742209631728
stats+centroid,2,8,0.4986812174320221,FIS T=product/S=product,FalsePremise,29,0.8763748872394639,0.8986481794307901,0.49291784702549574
stats+centroid,2,8,0.4986812174320221,FIS T=hamacher/S=hamacher,TriviaQA,29,0.5149722597736581,0.8551330294750288,0.9490084985835694
stats+centroid,2,8,0.4986812174320221,FIS T=hamacher/S=hamacher,FalsePremise,29,0.8801375282890469,0.9216343620381696,0.49575070821529743
stats+centroid,2,8,0.4986812174320221,FIS T=dombi2/S=einstein,TriviaQA,29,0.5121903441624978,0.8544522983252199,1.0
stats+centroid,2,8,0.4986812174320221,FIS T=dombi2/S=einstein,FalsePremise,29,0.8813877854621995,0.9205193056281182,0.43342776203966005
stats+centroid,2,16,0.39372601583634886,Mahalanobis,TriviaQA,63,0.5261745467278588,0.8671598654949026,0.9291784702549575
stats+centroid,2,16,0.39372601583634886,Mahalanobis,FalsePremise,63,0.6601001788342539,0.8228240796708803,0.8696883852691218
stats+centroid,2,16,0.39372601583634886,FIS T=product/S=product,TriviaQA,63,0.5128016911061936,0.8521559941400574,0.9546742209631728
stats+centroid,2,16,0.39372601583634886,FIS T=product/S=product,FalsePremise,63,0.6542287179324862,0.8094330475455013,0.8130311614730878
stats+centroid,2,16,0.39372601583634886,FIS T=hamacher/S=hamacher,TriviaQA,63,0.5078542296310966,0.8531161672288783,0.9546742209631728
stats+centroid,2,16,0.39372601583634886,FIS T=hamacher/S=hamacher,FalsePremise,63,0.6524957665342555,0.8100682146461258,0.8271954674220963
stats+centroid,2,16,0.39372601583634886,FIS T=dombi2/S=einstein,TriviaQA,63,0.5141391919313685,0.8545029604392025,1.0
stats+centroid,2,16,0.39372601583634886,FIS T=dombi2/S=einstein,FalsePremise,63,0.6583256840805862,0.8063248256760813,0.7677053824362606
stats+centroid,2,32,0.3390520526641053,Mahalanobis,TriviaQA,147,0.5247480705259018,0.8645610625544817,0.9518413597733711
stats+centroid,2,32,0.3390520526641053,Mahalanobis,FalsePremise,147,0.6919461281592734,0.8457978405359635,0.9660056657223796
stats+centroid,2,32,0.3390520526641053,FIS T=product/S=product,TriviaQA,147,0.47395891633731424,0.8415600524800808,0.9546742209631728
stats+centroid,2,32,0.3390520526641053,FIS T=product/S=product,FalsePremise,147,0.506749806131008,0.7397201022307593,0.9093484419263456
stats+centroid,2,32,0.3390520526641053,FIS T=hamacher/S=hamacher,TriviaQA,147,0.4747252526470174,0.8442505704566658,0.9575070821529745
stats+centroid,2,32,0.3390520526641053,FIS T=hamacher/S=hamacher,FalsePremise,147,0.5007398673777834,0.7463045257473522,0.9376770538243626
stats+centroid,2,32,0.3390520526641053,FIS T=dombi2/S=einstein,TriviaQA,147,0.47644018128015475,0.8449362529140728,0.9546742209631728
stats+centroid,2,32,0.3390520526641053,FIS T=dombi2/S=einstein,FalsePremise,147,0.5294364347096713,0.7532985844814953,0.8895184135977338
stats+centroid,4,8,0.3346980810165405,Mahalanobis,TriviaQA,38,0.48132808665627663,0.8419542226007242,0.9660056657223796
stats+centroid,4,8,0.3346980810165405,Mahalanobis,FalsePremise,38,0.6339951255796287,0.7436512318427241,0.7337110481586402
stats+centroid,4,8,0.3346980810165405,FIS T=product/S=product,TriviaQA,38,0.4967674671580403,0.8438547446413236,0.9546742209631728
stats+centroid,4,8,0.3346980810165405,FIS T=product/S=product,FalsePremise,38,0.8060479212496241,0.8653235968873247,0.7818696883852692
stats+centroid,4,8,0.3346980810165405,FIS T=hamacher/S=hamacher,TriviaQA,38,0.4968363513207103,0.8459533544780763,0.9631728045325779
stats+centroid,4,8,0.3346980810165405,FIS T=hamacher/S=hamacher,FalsePremise,38,0.8030231693228038,0.8485332686589345,0.7648725212464589
stats+centroid,4,8,0.3346980810165405,FIS T=dombi2/S=einstein,TriviaQA,38,0.4940788321838289,0.8458877967752345,1.0
stats+centroid,4,8,0.3346980810165405,FIS T=dombi2/S=einstein,FalsePremise,38,0.7960221248041528,0.841308444943998,0.7535410764872521
stats+centroid,4,16,0.28626085081225233,Mahalanobis,TriviaQA,88,0.5199692317406741,0.8644427634941237,0.9263456090651558
stats+centroid,4,16,0.28626085081225233,Mahalanobis,FalsePremise,88,0.6525788532451295,0.8191669075517634,0.8838526912181303
stats+centroid,4,16,0.28626085081225233,FIS T=product/S=product,TriviaQA,88,0.519548751331043,0.8572934227263596,0.943342776203966
stats+centroid,4,16,0.28626085081225233,FIS T=product/S=product,FalsePremise,88,0.5986318388276068,0.7893867740446595,0.9150141643059491
stats+centroid,4,16,0.28626085081225233,FIS T=hamacher/S=hamacher,TriviaQA,88,0.5233294873009177,0.8587985901365969,0.943342776203966
stats+centroid,4,16,0.28626085081225233,FIS T=hamacher/S=hamacher,FalsePremise,88,0.6394709354772342,0.812776682272419,0.9008498583569405
stats+centroid,4,16,0.28626085081225233,FIS T=dombi2/S=einstein,TriviaQA,88,0.5250738352118618,0.8600765451393633,1.0
stats+centroid,4,16,0.28626085081225233,FIS T=dombi2/S=einstein,FalsePremise,88,0.6246854574516911,0.8080996514918508,1.0
stats+centroid,4,32,0.2037110627962827,Mahalanobis,TriviaQA,188,0.5307797400196894,0.8657854328191155,0.943342776203966
stats+centroid,4,32,0.2037110627962827,Mahalanobis,FalsePremise,188,0.683815500023739,0.8379382947619689,0.9631728045325779
stats+centroid,4,32,0.2037110627962827,FIS T=product/S=product,TriviaQA,188,0.4823972262643832,0.8427436495383671,0.9490084985835694
stats+centroid,4,32,0.2037110627962827,FIS T=product/S=product,FalsePremise,188,0.5769303812493076,0.7634494686802377,0.8980169971671388
stats+centroid,4,32,0.2037110627962827,FIS T=hamacher/S=hamacher,TriviaQA,188,0.48712440192760853,0.8458926214764932,0.9461756373937678
stats+centroid,4,32,0.2037110627962827,FIS T=hamacher/S=hamacher,FalsePremise,188,0.5988336208397297,0.7879410639055766,0.886685552407932
stats+centroid,4,32,0.2037110627962827,FIS T=dombi2/S=einstein,TriviaQA,188,0.4838337480733961,0.8454698047513729,0.9461756373937678
stats+centroid,4,32,0.2037110627962827,FIS T=dombi2/S=einstein,FalsePremise,188,0.5912292085397313,0.7869815278761698,0.9065155807365439
stats+centroid,8,8,0.2751888036727905,Mahalanobis,TriviaQA,77,0.4865833742333049,0.8420345581189951,0.9518413597733711
stats+centroid,8,8,0.2751888036727905,Mahalanobis,FalsePremise,77,0.6872695332900755,0.7713710697634846,0.7252124645892352
stats+centroid,8,8,0.2751888036727905,FIS T=product/S=product,TriviaQA,77,0.4872420790388363,0.8411592845676739,0.9518413597733711
stats+centroid,8,8,0.2751888036727905,FIS T=product/S=product,FalsePremise,77,0.7355073037175369,0.7984566684727574,0.6713881019830028
stats+centroid,8,8,0.2751888036727905,FIS T=hamacher/S=hamacher,TriviaQA,77,0.48301431355496816,0.8413711545937096,0.9546742209631728
stats+centroid,8,8,0.2751888036727905,FIS T=hamacher/S=hamacher,FalsePremise,77,0.7575905645148526,0.8050745182083119,0.6798866855524079
stats+centroid,8,8,0.2751888036727905,FIS T=dombi2/S=einstein,TriviaQA,77,0.47679464770056057,0.8401751137260987,1.0
stats+centroid,8,8,0.2751888036727905,FIS T=dombi2/S=einstein,FalsePremise,77,0.7538773798407901,0.7976189109896834,0.6572237960339944
stats+centroid,8,16,0.21545387159384016,Mahalanobis,TriviaQA,165,0.5146665863018102,0.8588826400586453,0.9688385269121813
stats+centroid,8,16,0.21545387159384016,Mahalanobis,FalsePremise,165,0.6763851741655721,0.8137893052967851,0.7677053824362606
stats+centroid,8,16,0.21545387159384016,FIS T=product/S=product,TriviaQA,165,0.5101302771726495,0.8540255533159391,0.9518413597733711
stats+centroid,8,16,0.21545387159384016,FIS T=product/S=product,FalsePremise,165,0.7488130469875133,0.8783056339016122,0.8640226628895185
stats+centroid,8,16,0.21545387159384016,FIS T=hamacher/S=hamacher,TriviaQA,165,0.5087612044395844,0.8535391028381546,0.9490084985835694
stats+centroid,8,16,0.21545387159384016,FIS T=hamacher/S=hamacher,FalsePremise,165,0.7423599791096269,0.8601304560280975,0.8356940509915014
stats+centroid,8,16,0.21545387159384016,FIS T=dombi2/S=einstein,TriviaQA,165,0.5067061602532641,0.8525819839281333,1.0
stats+centroid,8,16,0.21545387159384016,FIS T=dombi2/S=einstein,FalsePremise,165,0.7172183360501369,0.8473447199618056,0.8838526912181303
stats+centroid,8,32,0.16342901870171495,Mahalanobis,TriviaQA,310,0.5276412053580397,0.8632051204556059,0.9263456090651558
stats+centroid,8,32,0.16342901870171495,Mahalanobis,FalsePremise,310,0.7036178327820596,0.851219854039647,0.9943342776203966
stats+centroid,8,32,0.16342901870171495,FIS T=product/S=product,TriviaQA,310,0.49956086346297907,0.8482876372141939,0.9461756373937678
stats+centroid,8,32,0.16342901870171495,FIS T=product/S=product,FalsePremise,310,0.5861213540759966,0.7715936677180073,0.886685552407932
stats+centroid,8,32,0.16342901870171495,FIS T=hamacher/S=hamacher,TriviaQA,310,0.49323069593095514,0.8457732940986645,0.943342776203966
stats+centroid,8,32,0.16342901870171495,FIS T=hamacher/S=hamacher,FalsePremise,310,0.6409625397629259,0.8176409844767819,0.8668555240793201
stats+centroid,8,32,0.16342901870171495,FIS T=dombi2/S=einstein,TriviaQA,310,0.4944376038644015,0.8466089530691764,0.9490084985835694
stats+centroid,8,32,0.16342901870171495,FIS T=dombi2/S=einstein,FalsePremise,310,0.6263748872394639,0.8172656717363753,0.9008498583569405
