seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
7,length+template,FIS · stats,False,0.7840569990952524,0.8466135458167331,502,502,1157.13570000662,77,4R/38MF/6ant,376072.21793849155
7,length+template,Mahalanobis · stats,False,0.824387708131617,0.6912350597609562,502,502,1.0249000042676926,209,19f full cov,1134591.478585654
7,length+template,OneClassSVM · stats,False,0.6973222647259568,0.954183266932271,502,502,2.074399992125109,1701,85SV,141106.36380384848
7,length+template,IsolationForest · stats,False,0.8081974889287472,0.7330677290836654,502,502,91.42609999980778,11680,100 trees,87829.79919813795
7,length+template,mean entropy,False,0.8377763845018332,0.6115537848605578,502,502,0.0,0,threshold,3073155.807225028
7,length+template,perplexity,False,0.8147489722385359,0.6374501992031872,502,502,0.0,0,threshold,1688814.1261950408
7,length+template,n_tokens (control),False,0.49999999999999994,0.954183266932271,502,502,0.0,0,threshold,3739292.4670528644
7,length+template+entropy,FIS · stats,False,0.6795065867202268,0.9592391304347826,368,368,1157.13570000662,77,4R/38MF/6ant,687979.0634923814
7,length+template+entropy,Mahalanobis · stats,False,0.7381187972589792,0.8260869565217391,368,368,1.0249000042676926,209,19f full cov,1549799.9342328208
7,length+template+entropy,OneClassSVM · stats,False,0.5755257561436673,0.9646739130434783,368,368,2.074399992125109,1701,85SV,270498.7324002851
7,length+template+entropy,IsolationForest · stats,False,0.6583840382797732,0.9239130434782609,368,368,91.42609999980778,11680,100 trees,128511.81233112644
7,length+template+entropy,mean entropy,False,0.6076470935727788,0.7282608695652174,368,368,0.0,0,threshold,2737077.023883595
7,length+template+entropy,perplexity,False,0.5777927103024575,0.8043478260869565,368,368,0.0,0,threshold,3350022.766938128
7,length+template+entropy,n_tokens (control),False,0.5,0.967391304347826,368,368,0.0,0,threshold,4577114.369518009
