arm,init,seed,eval,seconds,best_cv_mse
scipy-lbfgsb,fcm,5,146,2.4334,0.005550
scipy-lbfgsb,fcm,5,149,2.4841,0.005550
scipy-lbfgsb,fcm,5,168,2.7938,0.005550
scipy-lbfgsb,fcm,5,176,2.9237,0.005550
scipy-lbfgsb,fcm,5,194,3.2118,0.005550
scipy-lbfgsb,fcm,5,209,3.4621,0.005550
scipy-lbfgsb,fcm,5,212,3.5121,0.005550
scipy-lbfgsb,fcm,5,214,3.5452,0.005550
scipy-lbfgsb,fcm,5,227,3.7593,0.005550
scipy-lbfgsb,fcm,5,264,4.4157,0.005550
scipy-lbfgsb,fcm,5,283,4.7550,0.005188
scipy-lbfgsb,fcm,5,284,4.7730,0.005188
scipy-lbfgsb,fcm,5,286,4.8073,0.005188
scipy-lbfgsb,fcm,5,287,4.8229,0.005187
scipy-lbfgsb,fcm,5,565,9.6658,0.004845
scipy-lbfgsb,fcm,5,566,9.6829,0.004845
scipy-lbfgsb,fcm,5,568,9.7161,0.004845
scipy-lbfgsb,fcm,5,569,9.7336,0.004845
scipy-lbfgsb,fcm,5,606,10.5222,0.004845
scipy-lbfgsb,fcm,5,677,11.7993,0.004844
scipy-lbfgsb,fcm,5,847,14.7698,0.004798
scipy-lbfgsb,fcm,5,848,14.7870,0.004798
scipy-lbfgsb,fcm,5,850,14.8227,0.004798
scipy-lbfgsb,fcm,5,851,14.8408,0.004797
scipy-lbfgsb,fcm,5,888,15.4800,0.004797
scipy-lbfgsb,fcm,5,1129,19.4780,0.004791
scipy-lbfgsb,fcm,5,1130,19.4959,0.004791
scipy-lbfgsb,fcm,5,1132,19.5351,0.004791
scipy-lbfgsb,fcm,5,1133,19.5557,0.004791
scipy-lbfgsb,fcm,5,1170,20.1925,0.004791
scipy-lbfgsb,fcm,5,1411,24.3116,0.004788
scipy-lbfgsb,fcm,5,1412,24.3282,0.004788
scipy-lbfgsb,fcm,5,1414,24.3636,0.004788
scipy-lbfgsb,fcm,5,1415,24.3809,0.004788
scipy-lbfgsb,fcm,5,1452,25.0092,0.004788
scipy-lbfgsb,fcm,5,1552,26.7192,0.004716
scipy-lbfgsb,fcm,5,1553,26.7375,0.004716
scipy-lbfgsb,fcm,5,1555,26.7737,0.004716
scipy-lbfgsb,fcm,5,1556,26.7907,0.004716
scipy-lbfgsb,fcm,5,1574,27.1137,0.004715
scipy-lbfgsb,fcm,5,1593,27.4518,0.004715
scipy-lbfgsb,fcm,5,1834,31.5132,0.004707
scipy-lbfgsb,fcm,5,1835,31.5301,0.004707
scipy-lbfgsb,fcm,5,1837,31.5626,0.004707
scipy-lbfgsb,fcm,5,1838,31.5794,0.004707
scipy-lbfgsb,fcm,5,1856,31.8733,0.004707
scipy-lbfgsb,fcm,5,1875,32.1827,0.004707
scipy-lbfgsb,fcm,6,0,0.0000,0.008529
scipy-lbfgsb,fcm,6,2,0.0525,0.008529
scipy-lbfgsb,fcm,6,4,0.0870,0.008529
scipy-lbfgsb,fcm,6,8,0.1554,0.008529
scipy-lbfgsb,fcm,6,15,0.2756,0.008529
scipy-lbfgsb,fcm,6,19,0.3440,0.008528
scipy-lbfgsb,fcm,6,148,2.7121,0.007085
scipy-lbfgsb,fcm,6,149,2.7294,0.007085
scipy-lbfgsb,fcm,6,151,2.7648,0.007085
scipy-lbfgsb,fcm,6,158,2.8987,0.007085
scipy-lbfgsb,fcm,6,162,2.9715,0.007085
scipy-lbfgsb,fcm,6,166,3.0414,0.007085
scipy-lbfgsb,fcm,6,237,4.2542,0.007085
scipy-lbfgsb,fcm,6,295,5.2477,0.006722
scipy-lbfgsb,fcm,6,296,5.2664,0.006721
scipy-lbfgsb,fcm,6,309,5.4884,0.006721
scipy-lbfgsb,fcm,6,442,7.7207,0.005918
scipy-lbfgsb,fcm,6,443,7.7386,0.005917
scipy-lbfgsb,fcm,6,470,8.1818,0.005917
scipy-lbfgsb,fcm,6,566,9.9324,0.005917
scipy-lbfgsb,fcm,6,736,12.9442,0.005548
scipy-lbfgsb,fcm,6,737,12.9606,0.005548
scipy-lbfgsb,fcm,6,778,13.6144,0.005548
scipy-lbfgsb,fcm,6,1030,17.9067,0.005534
scipy-lbfgsb,fcm,6,1031,17.9225,0.005534
scipy-lbfgsb,fcm,6,1072,18.5937,0.005533
scipy-lbfgsb,fcm,6,1324,23.0457,0.005531
scipy-lbfgsb,fcm,6,1325,23.0629,0.005530
scipy-lbfgsb,fcm,6,1366,23.7541,0.005530
scipy-lbfgsb,fcm,6,1471,25.5551,0.005495
scipy-lbfgsb,fcm,6,1472,25.5729,0.005495
scipy-lbfgsb,fcm,6,1513,26.2867,0.005494
scipy-lbfgsb,fcm,6,1807,31.5779,0.005494
scipy-lbfgsb,fcm,6,1912,33.4269,0.005491
scipy-lbfgsb,fcm,6,1913,33.4456,0.005491
scipy-lbfgsb,fcm,6,1954,34.2027,0.005491
scipy-lbfgsb,fcm,7,0,0.0000,0.006890
scipy-lbfgsb,fcm,7,3,0.0660,0.006889
scipy-lbfgsb,fcm,7,69,1.1434,0.006889
scipy-lbfgsb,fcm,7,283,4.8252,0.006777
scipy-lbfgsb,fcm,7,285,4.8597,0.006776
scipy-lbfgsb,fcm,7,351,5.9633,0.006775
scipy-lbfgsb,fcm,7,565,9.5059,0.006681
scipy-lbfgsb,fcm,7,567,9.5410,0.006680
scipy-lbfgsb,fcm,7,633,10.7087,0.006680
scipy-lbfgsb,fcm,7,706,11.9712,0.006423
scipy-lbfgsb,fcm,7,708,12.0055,0.006423
scipy-lbfgsb,fcm,7,774,13.0314,0.006422
scipy-lbfgsb,fcm,7,1129,18.6976,0.006418
scipy-lbfgsb,fcm,7,1131,18.7329,0.006418
scipy-lbfgsb,fcm,7,1197,19.7980,0.006418
scipy-lbfgsb,fcm,7,1411,23.1145,0.006417
scipy-lbfgsb,fcm,7,1413,23.1449,0.006416
scipy-lbfgsb,fcm,7,1479,24.1580,0.006416
scipy-lbfgsb,fcm,7,1695,27.4567,0.006416
scipy-lbfgsb,fcm,7,1761,28.4524,0.006416
scipy-lbfgsb,fcm,7,1834,29.5875,0.006413
scipy-lbfgsb,fcm,7,1836,29.6160,0.006412
scipy-lbfgsb,fcm,7,1902,30.6375,0.006412
scipy-lbfgsb,fcm,8,0,0.0000,0.006381
scipy-lbfgsb,fcm,8,2,0.0466,0.006381
scipy-lbfgsb,fcm,8,10,0.1677,0.006381
scipy-lbfgsb,fcm,8,11,0.1819,0.006381
scipy-lbfgsb,fcm,8,15,0.2467,0.006381
scipy-lbfgsb,fcm,8,53,0.8404,0.006381
scipy-lbfgsb,fcm,8,287,4.4444,0.006297
scipy-lbfgsb,fcm,8,288,4.4601,0.006297
scipy-lbfgsb,fcm,8,296,4.5950,0.006297
scipy-lbfgsb,fcm,8,297,4.6106,0.006297
scipy-lbfgsb,fcm,8,301,4.6735,0.006297
scipy-lbfgsb,fcm,8,339,5.2869,0.006296
scipy-lbfgsb,fcm,8,430,6.7222,0.006075
scipy-lbfgsb,fcm,8,431,6.7374,0.006075
scipy-lbfgsb,fcm,8,439,6.8605,0.006075
scipy-lbfgsb,fcm,8,440,6.8758,0.006075
scipy-lbfgsb,fcm,8,444,6.9369,0.006075
scipy-lbfgsb,fcm,8,716,11.1421,0.006071
scipy-lbfgsb,fcm,8,717,11.1574,0.006071
scipy-lbfgsb,fcm,8,725,11.2760,0.006071
scipy-lbfgsb,fcm,8,726,11.2899,0.006071
scipy-lbfgsb,fcm,8,730,11.3474,0.006071
scipy-lbfgsb,fcm,9,0,0.0000,0.007663
scipy-lbfgsb,fcm,9,2,0.0475,0.007663
scipy-lbfgsb,fcm,9,3,0.0623,0.007663
scipy-lbfgsb,fcm,9,42,0.6814,0.007663
scipy-lbfgsb,fcm,9,56,0.9139,0.007662
scipy-lbfgsb,fcm,9,63,1.0274,0.007662
scipy-lbfgsb,fcm,9,69,1.1264,0.007661
scipy-lbfgsb,fcm,9,146,2.5579,0.007443
scipy-lbfgsb,fcm,9,147,2.5748,0.007443
scipy-lbfgsb,fcm,9,148,2.5909,0.007442
scipy-lbfgsb,fcm,9,166,2.8744,0.007442
scipy-lbfgsb,fcm,9,202,3.4313,0.007442
scipy-lbfgsb,fcm,9,291,4.8904,0.006953
scipy-lbfgsb,fcm,9,292,4.9087,0.006953
scipy-lbfgsb,fcm,9,293,4.9253,0.006953
scipy-lbfgsb,fcm,9,299,5.0215,0.006953
scipy-lbfgsb,fcm,9,310,5.2085,0.006953
scipy-lbfgsb,fcm,9,311,5.2251,0.006952
scipy-lbfgsb,fcm,9,436,7.2611,0.006458
scipy-lbfgsb,fcm,9,438,7.2936,0.006457
scipy-lbfgsb,fcm,9,581,9.6850,0.006003
scipy-lbfgsb,fcm,9,583,9.7143,0.006003
scipy-lbfgsb,fcm,9,590,9.8186,0.006003
scipy-lbfgsb,fcm,9,601,9.9877,0.006003
scipy-lbfgsb,fcm,9,635,10.4915,0.006003
scipy-lbfgsb,fcm,9,711,11.6818,0.006002
scipy-lbfgsb,fcm,9,726,11.9340,0.005768
scipy-lbfgsb,fcm,9,728,11.9673,0.005768
scipy-lbfgsb,fcm,9,735,12.0914,0.005768
scipy-lbfgsb,fcm,9,747,12.2865,0.005768
scipy-lbfgsb,fcm,9,748,12.3025,0.005767
scipy-lbfgsb,fcm,9,871,14.2624,0.005410
scipy-lbfgsb,fcm,9,873,14.3039,0.005410
scipy-lbfgsb,fcm,9,878,14.3896,0.005410
scipy-lbfgsb,fcm,9,879,14.4059,0.005410
scipy-lbfgsb,fcm,9,880,14.4217,0.005409
scipy-lbfgsb,fcm,9,947,15.5108,0.005408
scipy-lbfgsb,fcm,9,1016,16.6279,0.005201
scipy-lbfgsb,fcm,9,1018,16.6592,0.005201
scipy-lbfgsb,fcm,9,1021,16.7112,0.005201
scipy-lbfgsb,fcm,9,1023,16.7427,0.005201
scipy-lbfgsb,fcm,9,1024,16.7598,0.005201
scipy-lbfgsb,fcm,9,1025,16.7753,0.005200
scipy-lbfgsb,fcm,9,1078,17.6153,0.005200
scipy-lbfgsb,fcm,9,1161,18.9593,0.005083
scipy-lbfgsb,fcm,9,1162,18.9834,0.005082
scipy-lbfgsb,fcm,9,1168,19.0961,0.005082
scipy-lbfgsb,fcm,9,1169,19.1118,0.005082
scipy-lbfgsb,fcm,9,1223,19.9797,0.005082
scipy-lbfgsb,fcm,9,1244,20.3167,0.005082
scipy-lbfgsb,fcm,9,1247,20.3647,0.005082
scipy-lbfgsb,fcm,9,1306,21.3353,0.005021
scipy-lbfgsb,fcm,9,1307,21.3593,0.005021
scipy-lbfgsb,fcm,9,1314,21.4864,0.005021
scipy-lbfgsb,fcm,9,1316,21.5193,0.005021
scipy-lbfgsb,fcm,9,1326,21.6812,0.005020
scipy-lbfgsb,fcm,9,1328,21.7138,0.005020
scipy-lbfgsb,fcm,9,1451,23.6591,0.004924
scipy-lbfgsb,fcm,9,1452,23.6835,0.004924
scipy-lbfgsb,fcm,9,1459,23.8189,0.004924
scipy-lbfgsb,fcm,9,1461,23.8484,0.004924
scipy-lbfgsb,fcm,9,1596,25.9470,0.004828
scipy-lbfgsb,fcm,9,1598,26.1691,0.004828
scipy-lbfgsb,fcm,9,1605,26.2751,0.004828
scipy-lbfgsb,fcm,9,1650,26.9821,0.004828
scipy-lbfgsb,fcm,9,1741,28.3687,0.004745
scipy-lbfgsb,fcm,9,1743,28.4317,0.004745
scipy-lbfgsb,fcm,9,1750,28.5392,0.004744
scipy-lbfgsb,fcm,9,1795,29.2059,0.004744
scipy-lbfgsb,fcm,9,1825,29.6859,0.004744
scipy-lbfgsb,fcm,9,1843,29.9641,0.004744
scipy-lbfgsb,fcm,9,1886,30.6325,0.004642
scipy-lbfgsb,fcm,9,1888,30.6938,0.004642
scipy-lbfgsb,fcm,9,1895,30.7960,0.004641
scipy-lbfgsb,fcm,9,1915,31.0887,0.004641
scipy-lbfgsb,fcm,9,1936,31.4074,0.004641
scipy-lbfgsb,fcm,9,1970,31.9041,0.004641
scipy-lbfgsb,fcm,9,1988,32.1623,0.004641
